Year, Month,  Highest, MHHW, MHW, MSL, MTL, MLW, MLLW, DTL, GT, MN, DHQ, DLQ, HWI, LWI, Lowest, Inferred 
1986,3,3.923,3.615,3.444,2.859,2.89,2.335,2.006,2.81,1.606,1.106,0.171,0.329,7.6,0.71,1.682,0
1986,4,3.786,3.478,3.341,2.716,2.746,2.152,1.78,2.627,1.698,1.189,0.137,0.372,7.57,0.69,1.314,0
1986,5,3.938,3.511,3.338,2.691,2.716,2.094,1.676,2.594,1.835,1.241,0.174,0.421,7.52,0.79,1.198,0
1986,6,3.99,3.584,3.35,2.707,2.734,2.118,1.676,2.63,1.905,1.231,0.235,0.442,7.5,0.84,1.17,0
1986,7,3.993,3.652,3.408,2.774,2.798,2.188,1.756,2.704,1.899,1.219,0.244,0.436,7.62,0.95,1.256,0
1986,8,3.901,3.636,3.426,2.789,2.813,2.198,1.811,2.725,1.826,1.228,0.21,0.387,7.57,0.94,1.372,0
1986,9,3.719,3.594,3.441,2.807,2.829,2.213,1.884,2.74,1.71,1.228,0.152,0.329,7.56,0.89,1.576,0
1986,10,3.795,3.554,3.432,2.792,2.813,2.195,1.871,2.713,1.682,1.237,0.122,0.323,7.49,0.9,1.679,0
1986,11,3.984,3.621,3.423,2.774,2.798,2.173,1.756,2.688,1.865,1.253,0.195,0.418,7.53,0.87,1.396,0
1986,12,4.093,3.74,3.493,2.813,2.847,2.201,1.722,2.731,2.018,1.289,0.247,0.479,7.54,0.88,1.213,0
1987,1,4.023,3.642,3.386,2.719,2.743,2.1,1.646,2.643,1.996,1.286,0.256,0.454,7.47,0.78,1.21,0
1987,2,3.901,3.624,3.411,2.771,2.789,2.167,1.807,2.716,1.817,1.244,0.213,0.36,7.57,0.88,1.384,0
1987,3,3.804,3.514,3.362,2.722,2.734,2.109,1.807,2.661,1.707,1.25,0.155,0.302,7.56,0.81,1.436,0
1987,4,3.716,3.435,3.28,2.643,2.667,2.054,1.676,2.554,1.759,1.225,0.155,0.375,7.55,0.84,1.426,0
1987,5,4.017,3.6,3.399,2.749,2.783,2.17,1.722,2.661,1.878,1.228,0.201,0.448,7.64,1.04,1.466,0
1987,6,3.956,3.594,3.362,2.716,2.746,2.131,1.658,2.627,1.932,1.231,0.232,0.469,7.58,0.94,1.228,0
1987,7,4.06,3.658,3.423,2.777,2.798,2.176,1.762,2.71,1.896,1.247,0.235,0.415,7.51,0.86,1.271,0
1987,8,4.051,3.688,3.463,2.829,2.844,2.222,1.881,2.783,1.807,1.241,0.226,0.341,7.6,0.9,1.426,0
1987,9,3.88,3.621,3.444,2.801,2.825,2.204,1.859,2.74,1.762,1.237,0.177,0.347,7.57,0.9,1.509,0
1987,10,3.831,3.591,3.447,2.801,2.825,2.204,1.835,2.713,1.753,1.244,0.143,0.366,7.54,0.89,1.564,0
1987,11,3.932,3.648,3.453,2.795,2.819,2.185,1.792,2.722,1.856,1.268,0.195,0.393,7.51,0.86,1.396,0
1987,12,4.072,3.709,3.444,2.783,2.813,2.179,1.713,2.713,1.996,1.268,0.265,0.463,7.59,0.92,1.161,0
1988,1,4.221,3.648,3.386,2.731,2.761,2.137,1.686,2.667,1.963,1.25,0.262,0.451,7.59,0.89,1.073,0
1988,2,3.917,3.609,3.399,2.755,2.777,2.158,1.792,2.701,1.817,1.241,0.21,0.366,7.55,0.85,1.344,0
1988,3,3.758,3.481,3.335,2.694,2.716,2.097,1.78,2.63,1.701,1.237,0.146,0.314,7.58,0.94,1.527,0
1988,4,3.816,3.511,3.353,2.713,2.734,2.115,1.774,2.643,1.737,1.237,0.158,0.341,7.56,0.95,1.448,0
1988,5,3.77,3.517,3.301,2.649,2.679,2.057,1.615,2.566,1.902,1.244,0.216,0.442,7.64,0.97,1.332,0
1988,6,3.822,3.536,3.283,2.624,2.658,2.033,1.561,2.548,1.975,1.25,0.25,0.472,7.64,1.02,1.173,0
1988,7,3.908,3.627,3.377,2.71,2.737,2.097,1.658,2.643,1.969,1.28,0.25,0.439,7.57,0.92,1.25,0
1988,8,3.822,3.597,3.399,2.734,2.755,2.115,1.789,2.691,1.807,1.283,0.198,0.326,7.54,0.77,1.42,0
1988,9,3.731,3.563,3.392,2.752,2.768,2.14,1.817,2.688,1.75,1.253,0.171,0.323,7.59,0.93,1.539,0
1988,10,3.892,3.52,3.38,2.74,2.765,2.146,1.771,2.646,1.753,1.234,0.14,0.375,7.52,0.87,1.451,0
1988,11,3.965,3.514,3.325,2.676,2.704,2.085,1.658,2.588,1.856,1.241,0.189,0.427,7.53,0.86,1.317,0
1988,12,3.968,3.56,3.313,2.67,2.701,2.085,1.652,2.606,1.908,1.225,0.247,0.433,7.57,0.92,1.286,0
1989,1,3.825,3.523,3.264,2.624,2.646,2.027,1.618,2.573,1.905,1.237,0.262,0.408,7.51,0.84,1.125,0
1989,2,3.798,3.511,3.292,2.64,2.664,2.036,1.658,2.585,1.853,1.256,0.219,0.378,7.47,0.79,1.25,0
1989,3,3.853,3.502,3.335,2.701,2.719,2.103,1.765,2.633,1.74,1.231,0.168,0.341,7.53,0.81,1.362,0
1989,4,3.856,3.466,3.328,2.682,2.707,2.082,1.701,2.585,1.765,1.244,0.14,0.381,7.51,0.82,1.472,0
1989,5,3.923,3.548,3.335,2.679,2.704,2.076,1.667,2.609,1.884,1.259,0.216,0.408,7.51,0.88,1.338,0
1989,6,3.978,3.636,3.383,2.728,2.755,2.128,1.661,2.649,1.975,1.256,0.253,0.466,7.6,0.92,1.289,0
1989,7,3.865,3.648,3.399,2.746,2.771,2.143,1.695,2.673,1.954,1.256,0.25,0.448,7.65,1.05,1.301,0
1989,8,3.865,3.642,3.444,2.807,2.819,2.198,1.841,2.74,1.801,1.247,0.198,0.357,7.54,0.89,1.475,0
1989,9,3.904,3.6,3.45,2.816,2.832,2.213,1.926,2.765,1.673,1.237,0.149,0.287,7.59,0.91,1.701,0
1989,10,3.901,3.557,3.399,2.758,2.783,2.167,1.817,2.685,1.74,1.231,0.158,0.351,7.49,0.85,1.411,0
1989,11,3.987,3.612,3.408,2.758,2.786,2.164,1.734,2.673,1.881,1.244,0.204,0.433,7.61,0.97,1.256,0
1989,12,4.033,3.679,3.441,2.789,2.819,2.198,1.734,2.707,1.948,1.244,0.241,0.463,7.51,0.84,1.283,0
1990,1,4.008,3.648,3.408,2.755,2.774,2.14,1.743,2.694,1.905,1.268,0.241,0.399,7.42,0.74,1.268,0
1990,2,3.728,3.563,3.347,2.701,2.719,2.088,1.762,2.661,1.804,1.259,0.216,0.329,7.63,0.93,1.289,0
1990,3,3.798,3.493,3.316,2.67,2.688,2.063,1.728,2.612,1.762,1.253,0.174,0.332,7.44,0.78,1.527,0
1990,4,3.853,3.52,3.371,2.719,2.743,2.118,1.737,2.63,1.786,1.253,0.152,0.381,7.44,0.82,1.241,0
1990,5,3.914,3.551,3.368,2.713,2.734,2.1,1.689,2.618,1.865,1.268,0.183,0.411,7.57,0.98,1.167,0
1990,6,4.069,3.612,3.368,2.716,2.74,2.112,1.689,2.649,1.923,1.259,0.241,0.424,7.44,0.8,1.259,0
1990,7,3.984,3.67,3.423,2.789,2.81,2.198,1.798,2.734,1.871,1.225,0.247,0.396,7.69,1.01,1.396,0
1990,8,3.834,3.652,3.444,2.816,2.838,2.231,1.884,2.768,1.768,1.21,0.21,0.347,7.6,0.91,1.53,0
1990,9,3.795,3.609,3.456,2.822,2.844,2.228,1.923,2.765,1.686,1.228,0.152,0.308,7.49,0.83,1.689,0
1990,10,3.923,3.56,3.423,2.774,2.795,2.167,1.856,2.707,1.704,1.256,0.137,0.311,7.5,0.83,1.609,0
1990,11,3.908,3.591,3.386,2.725,2.749,2.109,1.701,2.646,1.89,1.277,0.204,0.408,7.52,0.83,1.292,0
1990,12,3.926,3.652,3.399,2.719,2.746,2.097,1.634,2.643,2.021,1.305,0.253,0.463,7.52,0.87,1.116,0
1991,1,3.944,3.63,3.38,2.707,2.728,2.076,1.664,2.646,1.969,1.305,0.253,0.411,7.55,0.87,1.192,0
1991,2,3.929,3.606,3.392,2.755,2.771,2.146,1.829,2.716,1.777,1.247,0.21,0.317,7.63,0.95,1.494,0
1991,3,3.868,3.563,3.411,2.758,2.777,2.143,1.871,2.719,1.692,1.268,0.152,0.268,7.55,0.88,1.667,0
1991,4,3.719,3.405,3.24,2.597,2.618,1.999,1.649,2.527,1.753,1.241,0.165,0.347,7.54,0.86,1.372,0
1991,5,3.776,3.45,3.249,2.609,2.633,2.018,1.594,2.521,1.859,1.231,0.204,0.427,7.61,0.93,1.18,0
1991,6,3.996,3.603,3.368,2.713,2.74,2.115,1.679,2.64,1.923,1.253,0.238,0.436,7.55,0.92,1.21,0
1991,7,3.981,3.648,3.42,2.771,2.789,2.161,1.783,2.716,1.865,1.259,0.226,0.378,7.58,0.92,1.268,0
1991,8,3.962,3.636,3.417,2.774,2.786,2.155,1.853,2.743,1.783,1.262,0.216,0.302,7.59,0.91,1.445,0
1991,9,3.807,3.627,3.456,2.81,2.825,2.195,1.89,2.758,1.737,1.262,0.171,0.305,7.57,0.87,1.615,0
1991,10,3.908,3.603,3.466,2.819,2.838,2.213,1.865,2.734,1.74,1.253,0.14,0.351,7.54,0.9,1.503,0
1991,11,3.904,3.603,3.402,2.74,2.761,2.121,1.753,2.676,1.853,1.277,0.204,0.372,7.48,0.87,1.301,0
1991,12,3.978,3.712,3.459,2.798,2.816,2.173,1.759,2.734,1.951,1.286,0.25,0.415,7.54,0.87,1.231,0
1992,1,4.042,3.719,3.475,2.81,2.835,2.195,1.804,2.761,1.914,1.28,0.244,0.39,7.54,0.87,1.347,0
1992,2,4.097,3.789,3.584,2.938,2.957,2.332,2.027,2.908,1.762,1.253,0.204,0.305,7.5,0.79,1.573,0
1992,3,3.975,3.694,3.557,2.917,2.932,2.304,2.039,2.865,1.655,1.25,0.137,0.265,7.57,0.93,1.756,0
1992,4,3.795,3.557,3.405,2.765,2.78,2.155,1.853,2.707,1.704,1.25,0.152,0.302,7.58,0.94,1.49,0
1992,5,3.947,3.642,3.432,2.777,2.798,2.164,1.777,2.71,1.865,1.268,0.21,0.387,7.62,1.04,1.5,0
1992,6,3.99,3.676,3.435,2.777,2.798,2.161,1.74,2.71,1.935,1.271,0.244,0.421,7.62,0.99,1.393,0
1992,7,3.959,3.709,3.469,2.801,2.819,2.167,1.792,2.752,1.914,1.301,0.238,0.375,7.65,0.99,1.369,0
1992,8,3.844,3.661,3.475,2.819,2.825,2.176,1.911,2.786,1.75,1.298,0.186,0.265,7.68,1.08,1.576,0
1992,9,3.813,3.606,3.453,2.807,2.819,2.185,1.923,2.765,1.682,1.268,0.149,0.265,7.57,0.95,1.692,0
1992,10,3.95,3.618,3.487,2.841,2.859,2.231,1.908,2.765,1.71,1.259,0.131,0.323,7.46,0.82,1.582,0
1992,11,3.965,3.615,3.438,2.786,2.807,2.176,1.804,2.71,1.811,1.262,0.177,0.372,7.47,0.86,1.481,0
1992,12,4.06,3.7,3.466,2.822,2.841,2.219,1.847,2.774,1.853,1.25,0.235,0.369,7.43,0.83,1.375,0
1993,1,4.197,3.78,3.539,2.914,2.935,2.332,1.993,2.886,1.783,1.207,0.241,0.335,7.53,0.83,1.591,0
1993,2,4.103,3.761,3.566,2.923,2.938,2.307,2.03,2.896,1.734,1.259,0.195,0.28,7.47,0.69,1.622,0
1993,3,3.831,3.584,3.441,2.819,2.829,2.216,1.951,2.768,1.634,1.225,0.143,0.265,7.55,0.75,1.573,0
1993,4,3.825,3.49,3.356,2.716,2.734,2.115,1.786,2.64,1.704,1.244,0.134,0.329,7.48,0.67,1.524,0
1993,5,3.853,3.633,3.438,2.783,2.798,2.161,1.807,2.719,1.823,1.28,0.192,0.351,7.49,0.81,1.28,0
1993,6,3.947,3.664,3.432,2.789,2.804,2.179,1.783,2.722,1.881,1.25,0.232,0.396,7.49,0.77,1.454,0
1993,7,3.886,3.712,3.478,2.819,2.838,2.198,1.82,2.765,1.89,1.28,0.235,0.375,7.47,0.87,1.509,0
1993,8,3.795,3.648,3.466,2.813,2.825,2.185,1.89,2.771,1.756,1.28,0.183,0.296,7.47,0.86,1.603,0
1993,9,3.837,3.569,3.447,2.807,2.816,2.188,1.96,2.765,1.609,1.259,0.125,0.229,7.46,0.81,1.737,0
1993,10,3.987,3.6,3.469,2.816,2.835,2.198,1.902,2.752,1.698,1.271,0.131,0.296,7.42,0.82,1.576,0
1993,11,3.99,3.639,3.447,2.789,2.81,2.17,1.798,2.719,1.841,1.277,0.192,0.375,7.45,0.85,1.292,0
1993,12,4.2,3.658,3.426,2.758,2.777,2.128,1.722,2.688,1.935,1.298,0.232,0.405,7.42,0.8,1.344,0
1994,1,3.856,3.618,3.402,2.74,2.752,2.103,1.759,2.688,1.856,1.298,0.216,0.341,7.42,0.79,1.366,0
1994,2,4.033,3.621,3.423,2.777,2.786,2.149,1.881,2.752,1.74,1.274,0.198,0.268,7.51,0.86,1.582,0
1994,3,3.749,3.511,3.359,2.704,2.713,2.07,1.817,2.664,1.695,1.286,0.152,0.253,7.4,0.74,1.463,0
1994,4,3.926,3.466,3.328,2.667,2.682,2.036,1.713,2.588,1.75,1.292,0.137,0.323,7.43,0.8,1.366,0
1994,5,3.929,3.517,3.347,2.685,2.7,2.057,1.689,2.603,1.829,1.289,0.171,0.369,7.42,0.85,1.268,0
1994,6,3.904,3.581,3.359,2.704,2.716,2.076,1.713,2.649,1.868,1.28,0.222,0.363,7.54,0.97,1.25,0
1994,7,3.886,3.639,3.411,2.774,2.789,2.164,1.844,2.74,1.792,1.247,0.229,0.32,7.54,0.93,1.445,0
1994,8,3.807,3.578,3.386,2.749,2.762,2.137,1.856,2.719,1.722,1.247,0.192,0.28,7.54,0.92,1.606,0
1994,9,3.652,3.536,3.408,2.762,2.777,2.143,1.902,2.719,1.634,1.265,0.128,0.241,7.44,0.84,1.71,0
1994,10,3.85,3.53,3.414,2.762,2.774,2.137,1.874,2.7,1.655,1.277,0.116,0.262,7.46,0.89,1.603,0
1994,11,3.996,3.563,3.38,2.716,2.734,2.088,1.744,2.652,1.82,1.292,0.183,0.344,7.52,0.94,1.314,0
1994,12,4.142,3.682,3.447,2.762,2.783,2.121,1.731,2.707,1.951,1.326,0.238,0.387,7.58,0.99,1.366,0
1995,1,4.045,3.837,3.609,2.96,2.978,2.35,1.996,2.917,1.841,1.262,0.226,0.354,7.58,0.74,1.375,0
1995,2,3.883,3.636,3.456,2.853,2.865,2.277,2.027,2.832,1.609,1.183,0.18,0.25,7.66,0.75,1.698,0
1995,3,3.935,3.639,3.508,2.923,2.938,2.368,2.167,2.902,1.472,1.143,0.128,0.201,7.64,0.78,1.926,0
1995,4,3.77,3.478,3.341,2.731,2.752,2.164,1.893,2.685,1.585,1.176,0.137,0.271,7.61,0.81,1.481,0
1995,5,3.938,3.53,3.356,2.749,2.771,2.188,1.838,2.682,1.692,1.164,0.177,0.35,7.73,0.8,1.42,0
1995,6,3.935,3.594,3.377,2.746,2.771,2.161,1.795,2.694,1.798,1.216,0.216,0.369,7.69,0.87,1.271,0
1995,7,3.965,3.642,3.435,2.792,2.807,2.179,1.847,2.743,1.795,1.259,0.207,0.332,7.6,0.79,1.353,0
1995,8,3.975,3.655,3.469,2.819,2.826,2.181,1.938,2.798,1.716,1.286,0.186,0.244,7.61,0.96,1.545,0
1995,9,3.773,3.615,3.478,2.832,2.838,2.201,1.966,2.792,1.649,1.277,0.137,0.235,7.5,0.85,1.661,0
1995,10,3.761,3.551,3.435,2.783,2.795,2.155,1.878,2.713,1.673,1.277,0.116,0.28,7.46,0.81,1.484,0
1995,11,3.886,3.563,3.392,2.728,2.74,2.088,1.756,2.661,1.808,1.304,0.171,0.332,7.5,0.9,1.32,0
1995,12,4.017,3.664,3.435,2.777,2.789,2.14,1.792,2.728,1.874,1.295,0.229,0.35,7.49,0.85,1.311,0
1996,1,3.959,3.605,3.388,2.741,2.756,2.124,1.797,2.701,1.808,1.264,0.217,0.327,7.52,0.85,1.27,0
1996,2,3.996,3.676,3.51,2.895,2.919,2.328,2.085,2.88,1.591,1.182,0.166,0.243,7.49,0.77,1.663,0
1996,3,3.743,3.516,3.404,2.807,2.824,2.244,2.023,2.77,1.493,1.16,0.112,0.221,7.6,0.71,1.729,0
1996,4,3.717,3.428,3.316,2.684,2.7,2.085,1.839,2.634,1.589,1.231,0.112,0.246,7.54,0.75,1.588,0
1996,5,3.875,3.536,3.362,2.722,2.74,2.118,1.799,2.668,1.737,1.244,0.174,0.319,7.52,0.78,1.448,0
1996,6,3.869,3.58,3.365,2.71,2.724,2.082,1.718,2.649,1.862,1.283,0.215,0.364,7.5,0.79,1.372,0
1996,7,3.941,3.67,3.453,2.777,2.79,2.128,1.775,2.722,1.895,1.325,0.217,0.353,7.43,0.82,1.366,0
1996,8,3.8,3.617,3.45,2.782,2.791,2.132,1.878,2.748,1.739,1.318,0.167,0.254,7.43,0.8,1.51,0
1996,9,3.715,3.581,3.459,2.808,2.816,2.173,1.964,2.772,1.617,1.286,0.122,0.209,7.45,0.83,1.775,0
1996,10,3.776,3.512,3.404,2.759,2.771,2.138,1.871,2.692,1.641,1.266,0.108,0.267,7.45,0.83,1.568,0
1996,11,3.894,3.527,3.372,2.72,2.736,2.1,1.766,2.646,1.761,1.272,0.155,0.334,7.49,0.87,1.433,0
1996,12,4.116,3.674,3.466,2.823,2.844,2.222,1.857,2.766,1.817,1.244,0.208,0.365,7.53,0.75,1.404,0
1997,1,3.966,3.716,3.509,2.939,2.97,2.431,2.12,2.918,1.596,1.078,0.207,0.311,7.57,0.8,1.528,0
1997,2,3.879,3.561,3.363,2.754,2.77,2.176,1.905,2.733,1.656,1.187,0.198,0.271,7.57,0.7,1.507,0
1997,3,3.672,3.481,3.359,2.715,2.73,2.102,1.86,2.67,1.621,1.257,0.122,0.242,7.52,0.7,1.498,0
1997,4,3.648,3.411,3.294,2.634,2.648,2.002,1.71,2.56,1.701,1.292,0.117,0.292,7.53,0.84,1.484,0
1997,5,3.769,3.55,3.388,2.727,2.741,2.094,1.772,2.661,1.778,1.294,0.162,0.322,7.53,0.89,1.459,0
1997,6,3.944,3.675,3.462,2.795,2.809,2.156,1.804,2.74,1.871,1.306,0.213,0.352,7.5,0.87,1.414,0
1997,7,3.922,3.699,3.48,2.816,2.83,2.18,1.836,2.768,1.863,1.3,0.219,0.344,7.53,0.89,1.506,0
1997,8,3.99,3.708,3.532,2.872,2.882,2.231,1.957,2.832,1.751,1.301,0.176,0.274,7.5,0.89,1.642,0
1997,9,3.862,3.627,3.514,2.87,2.878,2.242,2.039,2.833,1.588,1.272,0.113,0.203,7.5,0.86,1.695,0
1997,10,3.95,3.645,3.544,2.894,2.904,2.265,2.046,2.846,1.599,1.279,0.101,0.219,7.48,0.89,1.73,0
1997,11,4.167,3.805,3.643,2.978,2.995,2.347,2.023,2.914,1.782,1.296,0.162,0.324,7.53,0.9,1.663,0
1997,12,4.147,3.842,3.625,2.948,2.97,2.314,1.948,2.895,1.894,1.311,0.217,0.366,7.53,0.88,1.575,0
1998,1,4.143,3.857,3.644,2.981,3.0,2.357,2.02,2.938,1.837,1.287,0.213,0.337,7.51,0.79,1.687,0
1998,2,4.376,3.836,3.653,3.082,3.102,2.552,2.291,3.064,1.545,1.101,0.183,0.261,7.58,0.82,1.679,0
1998,3,3.856,3.615,3.49,2.859,2.882,2.275,2.068,2.842,1.547,1.215,0.125,0.207,7.52,0.66,1.717,0
1998,4,3.85,3.52,3.403,2.776,2.798,2.193,1.925,2.722,1.595,1.21,0.117,0.268,7.53,0.66,1.507,0
1998,5,3.903,3.578,3.42,2.787,2.812,2.203,1.875,2.726,1.703,1.217,0.158,0.328,7.54,0.69,1.438,0
1998,6,3.951,3.648,3.452,2.826,2.85,2.247,1.895,2.772,1.753,1.205,0.196,0.352,7.57,0.72,1.515,0
1998,7,3.903,3.641,3.433,2.816,2.832,2.23,1.921,2.781,1.72,1.203,0.208,0.309,7.57,0.76,1.579,0
1998,8,3.866,3.64,3.461,2.841,2.854,2.246,1.977,2.808,1.663,1.215,0.179,0.269,7.52,0.81,1.648,0
1998,9,3.853,3.613,3.495,2.86,2.872,2.249,2.009,2.811,1.604,1.246,0.118,0.24,7.55,0.86,1.792,0
1998,10,3.798,3.49,3.399,2.755,2.764,2.129,1.874,2.682,1.616,1.27,0.091,0.255,7.51,0.88,1.654,0
1998,11,4.048,3.582,3.415,2.751,2.765,2.115,1.801,2.692,1.781,1.3,0.167,0.314,7.51,0.86,1.346,0
1998,12,4.005,3.559,3.341,2.678,2.7,2.059,1.678,2.618,1.881,1.282,0.218,0.381,7.59,0.79,1.312,0
1999,1,3.883,3.614,3.388,2.726,2.74,2.093,1.708,2.661,1.906,1.295,0.226,0.385,7.57,0.86,1.247,0
1999,2,3.683,3.539,3.35,2.732,2.748,2.146,1.841,2.69,1.698,1.204,0.189,0.305,7.63,0.74,1.404,0
1999,3,3.754,3.498,3.386,2.757,2.77,2.155,1.915,2.706,1.583,1.231,0.112,0.24,7.6,0.74,1.554,0
1999,4,3.75,3.422,3.308,2.672,2.684,2.06,1.803,2.612,1.619,1.248,0.114,0.257,7.58,0.77,1.456,0
1999,5,3.794,3.489,3.312,2.667,2.683,2.054,1.705,2.597,1.784,1.258,0.177,0.349,7.55,0.87,1.237,0
1999,6,3.885,3.585,3.375,2.72,2.741,2.107,1.713,2.649,1.872,1.268,0.21,0.394,7.53,0.88,1.213,0
1999,7,4.013,3.632,3.417,2.763,2.78,2.143,1.766,2.699,1.866,1.274,0.215,0.377,7.51,0.9,1.393,0
1999,8,3.906,3.577,3.397,2.751,2.763,2.129,1.845,2.711,1.732,1.268,0.18,0.284,7.49,0.87,1.462,0
1999,9,3.806,3.565,3.427,2.782,2.794,2.16,1.917,2.741,1.648,1.267,0.138,0.243,7.51,0.89,1.707,0
1999,10,3.823,3.491,3.386,2.735,2.752,2.117,1.824,2.658,1.667,1.269,0.105,0.293,7.48,0.87,1.487,0
1999,11,3.809,3.529,3.382,2.718,2.736,2.091,1.743,2.636,1.786,1.291,0.147,0.348,7.48,0.89,1.119,0
1999,12,3.931,3.523,3.311,2.648,2.666,2.02,1.651,2.587,1.872,1.291,0.212,0.369,7.5,0.92,1.122,0
2000,1,3.998,3.584,3.355,2.702,2.718,2.08,1.702,2.643,1.882,1.275,0.229,0.378,7.59,0.94,1.286,0
2000,2,3.993,3.671,3.479,2.85,2.87,2.261,1.949,2.81,1.722,1.218,0.192,0.312,7.6,0.78,1.468,0
2000,3,3.732,3.467,3.337,2.746,2.762,2.188,1.917,2.692,1.55,1.149,0.13,0.271,7.66,0.8,1.518,0
2000,4,3.771,3.428,3.328,2.686,2.706,2.083,1.791,2.61,1.637,1.245,0.1,0.292,7.56,0.88,1.592,0
2000,5,3.773,3.5,3.334,2.686,2.704,2.075,1.74,2.62,1.76,1.259,0.166,0.335,7.56,0.84,1.411,0
2000,6,3.967,3.646,3.429,2.765,2.786,2.144,1.746,2.696,1.9,1.285,0.217,0.398,7.52,0.88,1.294,0
2000,7,4.027,3.662,3.43,2.754,2.769,2.108,1.711,2.686,1.951,1.322,0.232,0.397,7.52,0.92,1.275,0
2000,8,3.941,3.619,3.437,2.771,2.786,2.134,1.81,2.714,1.809,1.303,0.182,0.324,7.51,0.9,1.4,0
2000,9,3.75,3.578,3.45,2.803,2.815,2.18,1.94,2.759,1.638,1.27,0.128,0.24,7.55,0.92,1.707,0
2000,10,3.824,3.543,3.43,2.785,2.8,2.171,1.875,2.709,1.668,1.259,0.113,0.296,7.51,0.91,1.664,0
2000,11,3.77,3.507,3.348,2.701,2.724,2.099,1.725,2.616,1.782,1.249,0.159,0.374,7.53,0.94,1.404,0
2000,12,3.907,3.542,3.341,2.69,2.714,2.086,1.671,2.606,1.871,1.255,0.201,0.415,7.49,0.89,1.231,0
2001,1,4.28,3.614,3.397,2.739,2.758,2.12,1.754,2.684,1.86,1.277,0.217,0.366,7.49,0.86,1.384,0
2001,2,3.859,3.609,3.397,2.74,2.752,2.106,1.782,2.696,1.827,1.291,0.212,0.324,7.54,0.87,1.185,0
2001,3,3.917,3.537,3.396,2.751,2.77,2.144,1.868,2.702,1.669,1.252,0.141,0.276,7.53,0.78,1.554,0
2001,4,3.623,3.415,3.286,2.631,2.65,2.013,1.667,2.541,1.748,1.273,0.129,0.346,7.53,0.9,1.513,0
2001,5,3.804,3.543,3.379,2.721,2.74,2.102,1.725,2.634,1.818,1.277,0.164,0.377,7.5,0.9,1.414,0
2001,6,3.897,3.602,3.378,2.721,2.739,2.1,1.708,2.655,1.894,1.278,0.224,0.392,7.49,0.9,1.334,0
2001,7,3.949,3.664,3.425,2.775,2.796,2.166,1.767,2.716,1.897,1.259,0.239,0.399,7.57,0.97,1.334,0
2001,8,3.895,3.608,3.407,2.762,2.778,2.15,1.791,2.7,1.817,1.257,0.201,0.359,7.58,0.96,1.377,0
2001,9,3.793,3.571,3.435,2.8,2.81,2.186,1.903,2.737,1.668,1.249,0.136,0.283,7.52,0.91,1.557,0
2001,10,3.789,3.526,3.407,2.771,2.786,2.166,1.894,2.71,1.632,1.241,0.119,0.272,7.51,0.91,1.669,0
2001,11,3.898,3.611,3.431,2.784,2.806,2.18,1.811,2.711,1.8,1.251,0.18,0.369,7.49,0.9,1.524,0
2001,12,4.08,3.639,3.406,2.749,2.776,2.145,1.7,2.67,1.939,1.261,0.233,0.445,7.53,0.88,1.314,0
2002,1,3.986,3.626,3.392,2.737,2.76,2.129,1.707,2.666,1.919,1.263,0.234,0.422,7.53,0.75,1.265,0
2002,2,3.867,3.554,3.352,2.708,2.724,2.096,1.76,2.657,1.794,1.256,0.202,0.336,7.53,0.88,1.397,0
2002,3,3.764,3.501,3.358,2.699,2.712,2.067,1.796,2.648,1.705,1.291,0.143,0.271,7.53,0.84,1.507,0
2002,4,3.787,3.457,3.324,2.672,2.692,2.059,1.724,2.59,1.733,1.265,0.133,0.335,7.54,0.88,1.422,0
2002,5,3.858,3.493,3.315,2.662,2.688,2.062,1.65,2.572,1.843,1.253,0.178,0.412,7.59,0.98,1.355,0
2002,6,3.837,3.566,3.352,2.706,2.73,2.107,1.679,2.622,1.887,1.245,0.214,0.428,7.72,1.1,1.349,0
2002,7,3.906,3.643,3.415,2.784,2.803,2.191,1.808,2.726,1.835,1.224,0.228,0.383,7.73,1.13,1.449,0
2002,8,3.874,3.622,3.417,2.799,2.814,2.21,1.883,2.752,1.739,1.207,0.205,0.327,7.76,1.13,1.463,0
2002,9,3.79,3.618,3.464,2.83,2.848,2.231,1.925,2.772,1.693,1.233,0.154,0.306,7.72,1.1,1.544,0
2002,10,3.862,3.552,3.445,2.801,2.822,2.199,1.875,2.714,1.677,1.246,0.107,0.324,7.64,1.03,1.679,0
2002,11,4.055,3.647,3.483,2.826,2.848,2.213,1.846,2.746,1.801,1.27,0.164,0.367,7.52,0.92,1.433,0
2002,12,4.096,3.799,3.563,2.902,2.925,2.287,1.858,2.828,1.941,1.276,0.236,0.429,7.59,0.92,1.337,0
2003,1,3.979,3.696,3.455,2.816,2.846,2.236,1.807,2.752,1.889,1.219,0.241,0.429,7.65,0.81,1.446,0
2003,2,3.9,3.658,3.456,2.824,2.844,2.232,1.865,2.762,1.793,1.224,0.202,0.367,7.57,0.79,1.497,0
2003,3,3.759,3.447,3.311,2.677,2.692,2.074,1.755,2.601,1.692,1.237,0.136,0.319,7.55,0.84,1.506,0
2003,4,3.808,3.481,3.355,2.717,2.736,2.118,1.802,2.642,1.679,1.237,0.126,0.316,7.41,0.73,1.395,0
2003,5,3.84,3.503,3.32,2.696,2.722,2.123,1.719,2.611,1.784,1.197,0.183,0.404,7.48,0.73,1.181,0
