lon,lat,segment,kind
126.7779,10.2914,298,trench
126.8451,9.7548,298,trench
126.9181,9.4739,298,trench
126.9766,9.1624,298,trench
127.0511,8.8738,298,trench
127.1198,8.6428,298,trench
127.241,8.3639,298,trench
127.2425,8.0299,298,trench
127.2761,7.7896,298,trench
127.279,7.5029,298,trench
127.3082,7.1247,298,trench
127.3564,6.7084,298,trench
127.3769,6.4907,298,trench
127.4266,6.1799,298,trench
127.4982,5.8879,298,trench
127.6092,5.5186,298,trench
127.7261,5.2757,298,trench
,,298,trench
133.2987,5.3497,299,trench
133.3307,5.6173,299,trench
133.5882,5.9088,299,trench
133.9246,6.216,299,trench
134.2278,6.4492,299,trench
134.4727,6.6015,299,trench
134.6993,6.8731,299,trench
134.8435,7.0514,299,trench
134.9682,7.266,299,trench
135.0197,7.4396,299,trench
,,299,trench
135.0014,7.4487,300,trench
135.2073,7.3557,300,trench
135.4625,7.2467,300,trench
135.7417,7.2047,300,trench
136.1159,7.2126,300,trench
136.5233,7.2308,300,trench
136.9009,7.3159,300,trench
137.3059,7.5043,300,trench
137.576,7.7141,300,trench
137.7808,7.951,300,trench
138.0039,8.3282,300,trench
138.1344,8.5999,300,trench
138.2614,8.9527,300,trench
138.409,9.2871,300,trench
138.5532,9.5987,300,trench
138.6871,9.9313,300,trench
138.7489,10.2468,300,trench
138.7443,10.4381,300,trench
138.7008,10.572,300,trench
138.782,10.698,300,trench
138.8667,10.9351,300,trench
138.8392,11.0587,300,trench
,,300,trench
135.0014,7.4487,301,trench
135.2073,7.3557,301,trench
135.4625,7.2467,301,trench
135.7417,7.2047,301,trench
136.1159,7.2126,301,trench
136.5233,7.2308,301,trench
136.9009,7.3159,301,trench
137.3059,7.5043,301,trench
137.576,7.7141,301,trench
137.7808,7.951,301,trench
138.0039,8.3282,301,trench
138.1344,8.5999,301,trench
138.2614,8.9527,301,trench
138.409,9.2871,301,trench
138.5532,9.5987,301,trench
138.6871,9.9313,301,trench
138.7489,10.2468,301,trench
138.7443,10.4381,301,trench
138.7008,10.572,301,trench
138.782,10.698,301,trench
138.8667,10.9351,301,trench
138.8392,11.0587,301,trench
,,301,trench
144.6409,41.0086,302,trench
144.6277,40.94,302,trench
144.6117,40.8358,302,trench
144.6117,40.7204,302,trench
144.4803,40.5503,302,trench
144.3985,40.3674,302,trench
144.3285,40.2042,302,trench
144.2818,40.0686,302,trench
144.254,39.9282,302,trench
144.2263,39.7673,302,trench
144.238,39.5575,302,trench
144.2044,39.3741,302,trench
144.1869,39.1233,302,trench
144.1197,38.9092,302,trench
144.0628,38.7093,302,trench
144.0161,38.5352,302,trench
143.9737,38.3595,302,trench
143.9299,38.1662,302,trench
143.8891,37.9295,302,trench
143.8438,37.7106,302,trench
143.7445,37.4783,302,trench
143.635,37.2884,302,trench
143.5182,37.0583,302,trench
143.4073,36.8615,302,trench
143.2774,36.6477,302,trench
143.1533,36.5193,302,trench
143.0175,36.34,302,trench
142.981,36.2112,302,trench
142.8161,36.1354,302,trench
142.6803,36.0643,302,trench
142.6044,36.0003,302,trench
142.5547,35.9433,302,trench
141.9918,34.3098,302,trench
,,302,trench
119.0892,-7.7992,303,trench
118.8603,-7.8309,303,trench
118.5937,-7.8547,303,trench
118.3259,-7.8751,303,trench
118.1827,-7.9137,303,trench
117.9419,-7.9296,303,trench
117.6002,-7.933,303,trench
117.3617,-7.9546,303,trench
117.0189,-7.9909,303,trench
116.7277,-8.0125,303,trench
116.519,-8.0125,303,trench
,,303,trench
119.0892,-7.7992,304,trench
119.4141,-7.7708,304,trench
119.667,-7.7618,304,trench
119.9359,-7.7572,304,trench
120.2678,-7.7039,304,trench
120.5584,-7.7028,304,trench
120.8353,-7.7266,304,trench
120.9532,-7.7606,304,trench
121.1317,-7.8513,304,trench
121.2713,-7.9284,304,trench
121.4429,-8.0089,304,trench
121.5619,-8.036,304,trench
,,304,trench
124.3505,-7.8978,305,trench
124.4958,-7.857,305,trench
124.6091,-7.8695,305,trench
124.7567,-7.9239,305,trench
124.9146,-7.9341,305,trench
125.0817,-7.9307,305,trench
125.2648,-7.8831,305,trench
125.3723,-7.8434,305,trench
125.4788,-7.7606,305,trench
,,305,trench
122.6986,8.6052,306,trench
122.5408,8.6688,306,trench
122.402,8.806,306,trench
122.2471,8.9431,306,trench
122.1142,9.1379,306,trench
122.0236,9.3571,306,trench
121.9374,9.6107,306,trench
121.8979,9.8383,306,trench
121.8906,10.0009,306,trench
121.9315,10.129,306,trench
121.9622,10.2512,306,trench
,,306,trench
119.27,1.7642,307,trench
119.4416,1.9071,307,trench
119.7219,2.0489,307,trench
119.9577,2.1324,307,trench
120.3055,2.2102,307,trench
120.6236,2.2433,307,trench
121.0699,2.2296,307,trench
121.4498,2.1701,307,trench
121.9338,2.0901,307,trench
122.3824,1.9266,307,trench
122.7451,1.7848,307,trench
123.1696,1.6406,307,trench
123.5449,1.5331,307,trench
123.8219,1.5125,307,trench
124.1079,1.5674,307,trench
124.4054,1.6784,307,trench
,,307,trench
126.0203,4.9087,308,trench
126.041,4.7624,308,trench
,,308,trench
126.0524,4.6961,309,trench
126.0662,4.5737,309,trench
,,309,trench
126.0731,4.5096,310,trench
126.0869,4.3918,310,trench
,,310,trench
126.1006,4.3289,311,trench
126.119,4.1881,311,trench
,,311,trench
126.1339,4.1206,312,trench
126.1018,3.9959,312,trench
,,312,trench
126.0719,3.9306,313,trench
126.0524,3.8116,313,trench
,,313,trench
126.049,3.7372,314,trench
126.0215,3.5001,314,trench
126.0054,3.2539,314,trench
125.9652,2.9972,314,trench
125.878,2.7302,314,trench
125.8115,2.4895,314,trench
125.7576,2.2626,314,trench
125.7231,1.9805,314,trench
125.6887,1.7534,314,trench
125.6727,1.6066,314,trench
125.6268,1.4449,314,trench
125.4971,1.2178,314,trench
125.364,1.0205,314,trench
125.2493,0.8369,314,trench
125.1104,0.666,314,trench
124.9498,0.4365,314,trench
124.8351,0.2001,314,trench
124.7811,-0.0064,314,trench
124.772,-0.1268,314,trench
124.8121,-0.3001,314,trench
124.9211,-0.5353,314,trench
125.0313,-0.7407,314,trench
125.1529,-0.9506,314,trench
125.2447,-1.0917,314,trench
125.2975,-1.1778,314,trench
,,314,trench
123.0703,22.9239,315,trench
124.2993,23.0181,315,trench
125.3339,23.2291,315,trench
126.4051,23.7036,315,trench
127.2132,24.3256,315,trench
127.9804,24.9751,315,trench
128.9785,25.791,315,trench
129.7764,26.685,315,trench
130.244,27.2645,315,trench
130.51,27.7337,315,trench
,,315,trench
130.5056,27.7428,316,trench
130.8841,28.6084,316,trench
131.3342,29.5052,316,trench
131.4789,29.7897,316,trench
132.0371,30.3915,316,trench
132.588,30.9245,316,trench
133.516,31.6426,316,trench
134.5652,32.2527,316,trench
135.2053,32.5414,316,trench
136.2195,32.8526,316,trench
136.5746,32.9985,316,trench
137.3535,33.2836,316,trench
137.8387,33.608,316,trench
138.1704,33.8802,316,trench
,,316,trench
92.8931,20.2756,317,trench
93.4627,17.9797,317,trench
93.4057,17.4675,317,trench
93.3926,17.2025,317,trench
93.3531,16.8351,317,trench
93.3049,16.579,317,trench
93.2436,16.2693,317,trench
93.1281,15.8692,317,trench
92.9937,15.4964,317,trench
92.8315,15.1244,317,trench
,,317,trench
92.8315,15.1244,318,trench
92.7278,14.948,318,trench
92.5583,14.6019,318,trench
92.4005,14.2963,318,trench
92.2515,13.9959,318,trench
92.1331,13.7846,318,trench
92.0411,13.4964,318,trench
91.9301,13.2376,318,trench
91.8555,12.9103,318,trench
91.8059,12.6439,318,trench
91.7547,12.457,318,trench
91.7167,12.2644,318,trench
91.6715,12.0773,318,trench
91.6174,11.7427,318,trench
91.5969,11.5252,318,trench
91.5882,11.3347,318,trench
91.575,11.137,318,trench
91.5575,10.9735,318,trench
91.5195,10.7439,318,trench
91.483,10.4093,318,trench
91.4698,10.1462,318,trench
91.4815,9.8887,318,trench
91.4844,9.7101,318,trench
91.4786,9.4177,318,trench
91.5151,9.1812,318,trench
91.556,8.9042,318,trench
91.6992,8.4463,318,trench
91.781,8.2309,318,trench
91.8965,8.0024,318,trench
91.9885,7.7723,318,trench
92.0499,7.6058,318,trench
92.139,7.4058,318,trench
92.2091,7.216,318,trench
92.2573,7.0841,318,trench
92.2866,6.9579,318,trench
92.3392,6.8245,318,trench
92.3961,6.6736,318,trench
92.4707,6.4849,318,trench
92.5247,6.3252,318,trench
92.5802,6.1378,318,trench
92.6401,5.9635,318,trench
92.6737,5.8327,318,trench
92.7658,5.5724,318,trench
92.8023,5.4517,318,trench
92.8403,5.315,318,trench
92.9353,5.0807,318,trench
,,318,trench
92.9353,5.0807,319,trench
93.0726,4.7168,319,trench
93.1457,4.5712,319,trench
93.226,4.4197,319,trench
93.3064,4.325,319,trench
93.3721,4.207,319,trench
93.4569,4.086,319,trench
93.5051,4.0102,319,trench
93.6322,3.8513,319,trench
93.7111,3.7274,319,trench
93.7725,3.605,319,trench
93.8879,3.4533,319,trench
94.0048,3.2929,319,trench
94.126,3.1572,319,trench
94.2751,2.9734,319,trench
94.4679,2.7822,319,trench
94.5658,2.6611,319,trench
94.7543,2.5326,319,trench
94.8946,2.4027,319,trench
95.029,2.2874,319,trench
95.1634,2.1706,319,trench
95.1488,2.1823,319,trench
95.3723,1.9823,319,trench
95.5214,1.8421,319,trench
95.6879,1.6508,319,trench
95.8326,1.4989,319,trench
95.9757,1.3221,319,trench
96.0868,1.1673,319,trench
96.2241,0.9745,319,trench
96.3425,0.7918,319,trench
96.4506,0.6297,319,trench
96.5383,0.5099,319,trench
96.604,0.3726,319,trench
96.6683,0.2893,319,trench
96.7472,0.1169,319,trench
96.829,0.0131,319,trench
96.9167,-0.1242,319,trench
96.997,-0.2776,319,trench
97.0642,-0.3945,319,trench
97.1402,-0.5318,319,trench
97.2439,-0.7057,319,trench
97.3857,-0.9175,319,trench
97.5186,-1.1659,319,trench
97.6501,-1.3616,319,trench
97.7495,-1.5296,319,trench
97.862,-1.6844,319,trench
98.0125,-1.9224,319,trench
98.1951,-2.2057,319,trench
98.4464,-2.5721,319,trench
98.6115,-2.7822,319,trench
98.7795,-3.0055,319,trench
98.9446,-3.1645,319,trench
99.1594,-3.4723,319,trench
99.3888,-3.761,319,trench
99.5553,-4.003,319,trench
99.7584,-4.2172,319,trench
99.9659,-4.4838,319,trench
100.1485,-4.7634,319,trench
100.3575,-5.0284,319,trench
100.5737,-5.2292,319,trench
100.7695,-5.4823,319,trench
101.0149,-5.7789,319,trench
101.2341,-6.0492,319,trench
101.4562,-6.315,319,trench
101.6081,-6.5052,319,trench
101.7718,-6.7084,319,trench
102.0494,-6.955,319,trench
102.3343,-7.1581,319,trench
102.5184,-7.2726,319,trench
102.7814,-7.4624,319,trench
103.1656,-7.71,319,trench
103.4798,-7.8345,319,trench
103.5397,-7.8649,319,trench
104.0759,-8.1181,319,trench
104.4572,-8.2743,319,trench
104.9803,-8.5663,319,trench
105.5895,-8.9244,319,trench
106.1228,-9.2418,319,trench
106.6283,-9.5272,319,trench
106.342,-9.3687,319,trench
106.83,-9.6626,319,trench
107.3823,-9.8901,319,trench
107.8381,-10.0542,319,trench
108.3626,-10.175,319,trench
109.0683,-10.3303,319,trench
109.625,-10.3719,319,trench
110.1597,-10.4395,319,trench
110.6141,-10.4783,319,trench
,,319,trench
110.6141,-10.4783,320,trench
111.0145,-10.4768,320,trench
111.5258,-10.5745,320,trench
112.1702,-10.6535,320,trench
112.5661,-10.7598,320,trench
113.2017,-10.8688,320,trench
113.754,-10.9606,320,trench
114.4071,-11.0897,320,trench
115.0134,-11.1499,320,trench
115.5715,-11.2159,320,trench
116.1764,-11.2775,320,trench
116.8558,-11.329,320,trench
117.5776,-11.3348,320,trench
118.235,-11.3849,320,trench
118.7479,-11.3606,320,trench
119.2724,-11.3906,320,trench
119.8393,-11.4608,320,trench
,,320,trench
119.8393,-11.4608,321,trench
120.4529,-11.5267,321,trench
121.1119,-11.4938,321,trench
121.7825,-11.4121,321,trench
122.6299,-11.1872,321,trench
123.2202,-10.9965,321,trench
123.9609,-10.7109,321,trench
124.7353,-10.3878,321,trench
125.1575,-10.1606,321,trench
125.4834,-9.9866,321,trench
125.8691,-9.785,321,trench
126.3322,-9.5978,321,trench
126.8553,-9.3889,321,trench
127.428,-9.2216,321,trench
127.9,-9.1336,321,trench
128.3763,-9.0961,321,trench
129.1083,-9.0196,321,trench
129.8607,-8.9287,321,trench
130.5401,-8.7237,321,trench
130.9302,-8.5634,321,trench
131.4124,-8.2671,321,trench
131.7572,-7.9199,321,trench
131.9982,-7.6058,321,trench
132.3065,-7.2842,321,trench
132.644,-6.8506,321,trench
132.8325,-6.6214,321,trench
133.0634,-6.3615,321,trench
133.4052,-5.9984,321,trench
133.62,-5.7077,321,trench
133.7866,-5.4328,321,trench
133.921,-5.1535,321,trench
134.032,-4.8318,321,trench
134.0934,-4.5697,321,trench
134.1285,-4.3731,321,trench
134.1781,-4.0569,321,trench
,,321,trench
123.5475,6.6388,322,trench
123.5314,6.4573,322,trench
123.5694,6.2903,322,trench
123.6892,6.1422,322,trench
123.8236,5.9722,322,trench
123.9712,5.821,322,trench
124.1479,5.664,322,trench
124.3613,5.5259,322,trench
124.5629,5.4095,322,trench
124.7397,5.315,322,trench
124.8697,5.2699,322,trench
124.9121,5.2364,322,trench
124.9545,5.0851,322,trench
124.9866,4.8988,322,trench
125.01,4.7314,322,trench
125.0158,4.5581,322,trench
125.0567,4.2857,322,trench
,,322,trench
127.7261,5.2757,323,trench
128.0373,4.7983,323,trench
128.2506,4.5377,323,trench
128.4186,4.2434,323,trench
128.556,3.9986,323,trench
128.7167,3.7318,323,trench
128.8643,3.4912,323,trench
128.9884,3.201,323,trench
129.2135,2.7735,323,trench
129.2953,2.5239,323,trench
129.3581,2.1896,323,trench
129.3829,2.01,323,trench
129.3888,1.807,323,trench
129.3932,1.6376,323,trench
129.3829,1.5354,323,trench
,,323,trench
122.6942,18.1491,324,trench
122.7176,18.0394,324,trench
122.7483,17.8851,324,trench
122.7643,17.7266,324,trench
122.7877,17.5609,324,trench
122.7921,17.4062,324,trench
122.7877,17.2598,324,trench
122.7716,17.102,324,trench
122.7585,16.9959,324,trench
122.7322,16.9022,324,trench
,,324,trench
-87.1481,10.7584,325,trench
-87.1435,10.7401,325,trench
-87.078,10.6575,325,trench
-87.0056,10.5841,325,trench
-86.9378,10.5084,325,trench
-86.8607,10.4304,325,trench
-86.8,10.3454,325,trench
-86.7415,10.2628,325,trench
-86.6714,10.1571,325,trench
-86.6107,10.0675,325,trench
-86.5149,9.9847,325,trench
-86.4191,9.9043,325,trench
-86.3163,9.8238,325,trench
-86.2182,9.7296,325,trench
-86.1364,9.6559,325,trench
-86.0406,9.5616,325,trench
-85.9915,9.4764,325,trench
-85.9798,9.4327,325,trench
-85.9588,9.405,325,trench
-85.8583,9.2922,325,trench
-85.7695,9.2116,325,trench
-85.6364,9.1402,325,trench
-85.4869,9.0803,325,trench
-85.3561,9.0251,325,trench
-85.2487,8.9882,325,trench
-85.0805,8.933,325,trench
-84.9334,8.8685,325,trench
-84.8236,8.8224,325,trench
-84.7302,8.7878,325,trench
-84.6671,8.7625,325,trench
-84.5807,8.7256,325,trench
-84.5176,8.691,325,trench
-84.4639,8.6495,325,trench
-84.3915,8.601,325,trench
-84.312,8.5411,325,trench
-84.2186,8.4718,325,trench
-84.0855,8.4095,325,trench
-83.9967,8.3657,325,trench
-83.8893,8.3057,325,trench
-83.7841,8.2387,325,trench
-83.693,8.181,325,trench
-83.5879,8.114,325,trench
-83.4968,8.0563,325,trench
-83.3753,7.9778,325,trench
-83.2609,7.8923,325,trench
-83.1931,7.8298,325,trench
-83.102,7.7327,325,trench
-82.9945,7.6495,325,trench
-82.9174,7.5847,325,trench
-82.8357,7.5292,325,trench
-82.7375,7.4459,325,trench
-82.6394,7.3626,325,trench
-82.5109,7.277,325,trench
-82.3965,7.2052,325,trench
-82.3568,7.1728,325,trench
-82.254,7.108,325,trench
-82.1185,7.0293,325,trench
-81.9924,6.9575,325,trench
-81.8662,6.9112,325,trench
-81.7518,6.8673,325,trench
-81.6397,6.8186,325,trench
-81.5322,6.7816,325,trench
-81.4692,6.7654,325,trench
-81.3594,6.7307,325,trench
-81.266,6.7168,325,trench
-81.1516,6.7123,325,trench
-81.0232,6.7054,325,trench
-80.8947,6.6823,325,trench
-80.7383,6.6545,325,trench
-80.5958,6.6337,325,trench
-80.479,6.6268,325,trench
-80.3273,6.6362,325,trench
-80.2292,6.6618,325,trench
-80.1078,6.7036,325,trench
-80.0051,6.7547,325,trench
-79.9117,6.8104,325,trench
-79.8324,6.8545,325,trench
-79.767,6.8893,325,trench
-79.6923,6.9125,325,trench
-79.5849,6.9079,325,trench
-79.4915,6.8941,325,trench
-79.3934,6.8872,325,trench
-79.307,6.8895,325,trench
-79.2019,6.9058,325,trench
-79.1062,6.9128,325,trench
-79.0268,6.9245,325,trench
-78.9241,6.9315,325,trench
-78.84,6.9339,325,trench
-78.7256,6.9247,325,trench
-78.6905,6.9015,325,trench
-78.6088,6.8691,325,trench
-78.5387,6.8274,325,trench
-78.4639,6.7671,325,trench
-78.3985,6.6628,325,trench
-78.3424,6.5678,325,trench
-78.2769,6.4588,325,trench
-78.2209,6.366,325,trench
-78.1484,6.2569,325,trench
-78.0876,6.1757,325,trench
-78.0292,6.0945,325,trench
-77.9661,5.99,325,trench
-77.9264,5.8972,325,trench
-77.9053,5.8252,325,trench
-77.8912,5.7415,325,trench
-77.8959,5.6974,325,trench
,,325,trench
-130.6539,51.5103,326,trench
-130.7708,51.6287,326,trench
-130.8356,51.6832,326,trench
-130.9211,51.7772,326,trench
-130.9982,51.8414,326,trench
-131.1037,51.9325,326,trench
-131.2333,52.0307,326,trench
-131.3265,52.0994,326,trench
-131.4236,52.1703,326,trench
-131.5935,52.2801,326,trench
-131.6909,52.3606,326,trench
-131.8205,52.4603,326,trench
-131.9339,52.5428,326,trench
-132.031,52.6058,326,trench
-132.1241,52.6662,326,trench
-132.2173,52.7411,326,trench
-132.2903,52.8039,326,trench
-132.4362,52.9146,326,trench
-132.5092,52.9723,326,trench
-132.6628,53.0609,326,trench
-132.7485,53.1665,326,trench
-132.8338,53.2454,326,trench
-132.9435,53.3456,326,trench
-133.0205,53.4075,326,trench
-133.1097,53.4788,326,trench
-133.2118,53.6023,326,trench
-133.2769,53.6687,326,trench
-133.3542,53.7491,326,trench
-133.4397,53.8388,326,trench
-133.5008,53.9047,326,trench
-133.5982,53.9869,326,trench
-133.647,54.0362,326,trench
-133.6837,54.0737,326,trench
-133.7369,54.1511,326,trench
-133.7822,54.2261,326,trench
-133.7948,54.2683,326,trench
-133.885,54.3989,326,trench
-133.9501,54.4686,326,trench
-134.0482,54.5939,326,trench
-134.1012,54.6518,326,trench
-134.2152,54.7695,326,trench
-134.2885,54.8432,326,trench
-134.39,54.9281,326,trench
-134.4995,55.0174,326,trench
-134.5363,55.0632,326,trench
-134.6258,55.1478,326,trench
-134.7754,55.2387,326,trench
-134.8605,55.2977,326,trench
-134.9335,55.3544,326,trench
-134.9862,55.393,326,trench
-135.1207,55.5379,326,trench
-135.1653,55.5741,326,trench
-135.2306,55.6463,326,trench
-135.2673,55.6846,326,trench
-135.3244,55.7476,326,trench
-135.3611,55.7904,326,trench
-135.3937,55.8263,326,trench
-135.4345,55.8712,326,trench
-135.4998,55.9428,326,trench
-135.5653,56.0323,326,trench
-135.6147,56.1172,326,trench
-135.6558,56.1819,326,trench
-135.7456,56.2796,326,trench
-135.7948,56.3551,326,trench
-135.8403,56.4393,326,trench
-135.8977,56.521,326,trench
-135.9591,56.5982,326,trench
-136.0285,56.6795,326,trench
-136.1018,56.754,326,trench
-136.1389,56.8176,326,trench
-136.1717,56.8636,326,trench
-136.2291,56.94,326,trench
-136.2744,57.0142,326,trench
-136.3114,57.0751,326,trench
-136.3442,57.1186,326,trench
-136.3772,57.1729,326,trench
-136.4221,57.227,326,trench
-136.4715,57.3071,326,trench
-136.5165,57.3632,326,trench
-136.5535,57.4193,326,trench
-136.5942,57.458,326,trench
-136.6391,57.5074,326,trench
-136.6677,57.5396,326,trench
-136.7081,57.5609,326,trench
-136.7889,57.6014,326,trench
-136.8736,57.6311,326,trench
-136.9662,57.6586,326,trench
-137.0709,57.6903,326,trench
-137.2517,57.7216,326,trench
-137.4005,57.7573,326,trench
-137.5571,57.778,326,trench
-137.762,57.8112,326,trench
-137.9871,57.8571,326,trench
-138.0836,57.8737,326,trench
-138.3171,57.943,326,trench
-138.4338,57.9744,326,trench
-138.6032,58.0416,326,trench
-138.7723,58.0875,326,trench
-138.9372,58.127,326,trench
-139.0903,58.1771,326,trench
-139.2432,58.2187,326,trench
-139.3965,58.2771,326,trench
-139.5496,58.3291,326,trench
-139.7221,58.341,326,trench
-139.8957,58.4201,326,trench
-140.0445,58.453,326,trench
-140.2454,58.4878,326,trench
-140.374,58.506,326,trench
-140.4907,58.539,326,trench
-140.6195,58.5719,326,trench
-140.7243,58.6112,326,trench
-140.926,58.6896,326,trench
-141.0874,58.7576,326,trench
-141.2204,58.8027,326,trench
-141.3333,58.8438,326,trench
-141.4908,58.9136,326,trench
-141.6199,58.9668,326,trench
-141.7169,59.0139,326,trench
-141.7492,59.0303,326,trench
-141.8743,59.0792,326,trench
-141.9551,59.1201,326,trench
-142.056,59.1629,326,trench
-142.1892,59.2177,326,trench
-142.266,59.2564,326,trench
-142.3708,59.2949,326,trench
-142.4473,59.3171,326,trench
-142.5118,59.3393,326,trench
-142.6125,59.3675,326,trench
-142.7009,59.3854,326,trench
-142.7772,59.3912,326,trench
-142.8692,59.3826,326,trench
-143.0291,59.3655,326,trench
-143.1214,59.3753,326,trench
-143.2375,59.3666,326,trench
-143.4016,59.3618,326,trench
-143.6019,59.3609,326,trench
-143.7703,59.3642,326,trench
-143.8743,59.3555,326,trench
-144.0187,59.3671,326,trench
-144.159,59.3726,326,trench
-144.2312,59.3723,326,trench
-144.3713,59.3696,326,trench
-144.4553,59.361,326,trench
-144.5513,59.3504,326,trench
-144.6552,59.3376,326,trench
-144.7069,59.3149,326,trench
-144.7787,59.2981,326,trench
-144.8503,59.2691,326,trench
-144.914,59.2442,326,trench
-144.9538,59.2296,326,trench
-144.9856,59.2172,326,trench
-145.0296,59.2108,326,trench
,,326,trench
-124.4415,40.2584,327,trench
-124.4718,40.317,327,trench
-124.524,40.4246,327,trench
-124.5962,40.5844,327,trench
-124.6551,40.7665,327,trench
-124.6839,40.9514,327,trench
-124.7147,41.2206,327,trench
-124.7512,41.4543,327,trench
-124.8127,41.7437,327,trench
-124.8638,41.9551,327,trench
-124.9091,42.2314,327,trench
-124.9685,42.4951,327,trench
-124.9893,42.7193,327,trench
-125.0214,43.0282,327,trench
-125.0877,43.4318,327,trench
-125.0907,43.4904,327,trench
-125.0958,43.6464,327,trench
-125.0853,44.2413,327,trench
-125.0208,44.5918,327,trench
-125.0094,45.0115,327,trench
-124.9914,45.4931,327,trench
-124.9465,45.7498,327,trench
-124.9282,46.0525,327,trench
-124.9905,46.3661,327,trench
-125.0915,46.6965,327,trench
-125.1946,46.9942,327,trench
-125.2917,47.181,327,trench
-125.4741,47.5119,327,trench
-125.6639,47.8328,327,trench
-125.8714,48.1079,327,trench
-126.1058,48.3924,327,trench
-126.2387,48.5622,327,trench
-126.4823,48.7678,327,trench
-126.8284,49.0281,327,trench
-127.0964,49.2063,327,trench
-127.4227,49.4323,327,trench
-127.8603,49.7182,327,trench
-128.2503,49.9641,327,trench
-128.45,50.1045,327,trench
-128.7562,50.3012,327,trench
-129.0273,50.4719,327,trench
-129.3866,50.6987,327,trench
-129.6344,50.8426,327,trench
-129.9109,51.0015,327,trench
-130.0927,51.13,327,trench
-130.3115,51.2507,327,trench
-130.4732,51.3662,327,trench
-130.5872,51.4701,327,trench
-130.6539,51.5103,327,trench
,,327,trench
-106.4797,21.2508,328,trench
-106.4726,21.1354,328,trench
-106.4749,21.0526,328,trench
-106.4725,21.0134,328,trench
-106.4748,20.9414,328,trench
-106.4771,20.8694,328,trench
-106.4864,20.7821,328,trench
-106.4887,20.6882,328,trench
-106.498,20.6008,328,trench
-106.4886,20.5177,328,trench
-106.4768,20.4281,328,trench
-106.4558,20.3361,328,trench
-106.4207,20.2464,328,trench
-106.3926,20.139,328,trench
-106.3622,20.0162,328,trench
-106.3177,19.9131,328,trench
-106.2757,19.834,328,trench
-106.1985,19.7154,328,trench
-106.0957,19.5549,328,trench
-106.063,19.4867,328,trench
-106.0092,19.4207,328,trench
-105.9298,19.337,328,trench
-105.8597,19.271,328,trench
-105.7779,19.2159,328,trench
-105.6821,19.1586,328,trench
-105.5934,19.1013,328,trench
-105.5396,19.0682,328,trench
-105.4696,19.0263,328,trench
-105.4065,18.9822,328,trench
-105.3504,18.9381,328,trench
-105.2873,18.9027,328,trench
-105.2126,18.8498,328,trench
-105.1565,18.8034,328,trench
-105.0818,18.7614,328,trench
-105.0,18.6951,328,trench
-104.9462,18.631,328,trench
-104.8948,18.5624,328,trench
-104.8411,18.4982,328,trench
-104.7943,18.4407,328,trench
-104.743,18.4053,328,trench
-104.6822,18.3388,328,trench
-104.6331,18.2856,328,trench
-104.5958,18.2524,328,trench
-104.528,18.1881,328,trench
-104.4743,18.1349,328,trench
-104.4065,18.0706,328,trench
-104.3411,18.0284,328,trench
-104.264,17.9885,328,trench
-104.1169,17.9397,328,trench
-104.0211,17.902,328,trench
-103.923,17.8776,328,trench
-103.7782,17.8154,328,trench
-103.6848,17.7777,328,trench
-103.533,17.7044,328,trench
-103.4278,17.6622,328,trench
-103.3251,17.6133,328,trench
-103.2083,17.5532,328,trench
-103.0892,17.4976,328,trench
-102.9513,17.4175,328,trench
-102.8439,17.3775,328,trench
-102.7435,17.3329,328,trench
-102.6243,17.2594,328,trench
-102.5332,17.2015,328,trench
-102.4468,17.1547,328,trench
-102.3767,17.1168,328,trench
-102.2763,17.07,328,trench
-102.1478,17.0254,328,trench
-101.954,16.9697,328,trench
-101.8582,16.9362,328,trench
-101.7415,16.9073,328,trench
-101.6527,16.8783,328,trench
-101.5663,16.8359,328,trench
-101.4588,16.7912,328,trench
-101.3584,16.76,328,trench
-101.237,16.722,328,trench
-101.1272,16.6706,328,trench
-101.0081,16.6282,328,trench
-100.8749,16.5835,328,trench
-100.7838,16.5455,328,trench
-100.7021,16.5232,328,trench
-100.6063,16.4874,328,trench
-100.5246,16.4651,328,trench
-100.4522,16.445,328,trench
-100.3634,16.4069,328,trench
-100.2583,16.3622,328,trench
-100.1626,16.3286,328,trench
-100.1089,16.3085,328,trench
-100.0388,16.2749,328,trench
-99.9991,16.2592,328,trench
-99.9407,16.2369,328,trench
,,328,trench
-77.8959,5.6974,329,trench
-77.97,5.5,329,trench
-78.02,4.99,329,trench
-78.21,4.56,329,trench
-78.44,4.15,329,trench
-78.69,3.79,329,trench
-78.96,3.44,329,trench
-79.3,3.07,329,trench
-79.54,2.71,329,trench
-79.74,2.53,329,trench
-80.02,1.99,329,trench
-80.29,1.56,329,trench
-80.52,1.13,329,trench
-80.73,0.79,329,trench
-80.88,0.34,329,trench
-81.02,0.02,329,trench
-81.17,-0.28,329,trench
-81.25,-0.64,329,trench
-81.32,-0.97,329,trench
-81.45,-1.32,329,trench
-81.51,-1.56,329,trench
-81.57,-1.93,329,trench
-81.57,-2.44,329,trench
-81.54,-2.76,329,trench
-81.49,-3.23,329,trench
-81.68,-3.21,329,trench
-81.85,-3.64,329,trench
-81.95,-4.11,329,trench
-81.99,-4.55,329,trench
-81.99,-4.89,329,trench
-81.98,-5.02,329,trench
,,329,trench
-81.98,-5.02,330,trench
-81.9783,-5.2845,330,trench
-81.9395,-5.6945,330,trench
-81.8983,-5.9693,330,trench
