site_code,year,month,day,hour,minute,second,datetime,time_decimal,midpoint_time,value,value_std_dev,nvalue,latitude,longitude,altitude,elevation,intake_height,qcflag
MLO,1985,1,1,0,0,0,1985-01-01T00:00:00Z,1985.0,474699600,345.48,0.39,25,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1985,2,1,0,0,0,1985-02-01T00:00:00Z,1985.0849315068492,477378000,346.44,0.44,15,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1985,3,1,0,0,0,1985-03-01T00:00:00Z,1985.1616438356164,479797200,347.83,0.5,17,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1985,4,1,0,0,0,1985-04-01T00:00:00Z,1985.2465753424656,482475600,348.61,0.66,21,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1985,5,1,0,0,0,1985-05-01T00:00:00Z,1985.3287671232877,485067600,349.28,0.52,20,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1985,6,1,0,0,0,1985-06-01T00:00:00Z,1985.4136986301369,487746000,348.59,0.57,21,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1985,7,1,0,0,0,1985-07-01T00:00:00Z,1985.495890410959,490338000,347.0,0.58,17,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1985,8,1,0,0,0,1985-08-01T00:00:00Z,1985.580821917808,493016400,345.02,0.65,16,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1985,9,1,0,0,0,1985-09-01T00:00:00Z,1985.6657534246576,495694800,343.47,0.89,24,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1985,10,1,0,0,0,1985-10-01T00:00:00Z,1985.7479452054797,498286800,343.38,0.58,20,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1985,11,1,0,0,0,1985-11-01T00:00:00Z,1985.8328767123287,500965200,344.76,0.77,21,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1985,12,1,0,0,0,1985-12-01T00:00:00Z,1985.9150684931508,503557200,346.15,0.71,26,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1986,1,1,0,0,0,1986-01-01T00:00:00Z,1986.0,506235600,346.8,0.25,25,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1986,2,1,0,0,0,1986-02-01T00:00:00Z,1986.0849315068492,508914000,347.48,0.5,25,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1986,3,1,0,0,0,1986-03-01T00:00:00Z,1986.1616438356164,511333200,348.22,1.1,16,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1986,4,1,0,0,0,1986-04-01T00:00:00Z,1986.2465753424656,514011600,349.86,0.55,19,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1986,5,1,0,0,0,1986-05-01T00:00:00Z,1986.3287671232877,516603600,350.52,0.33,18,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1986,6,1,0,0,0,1986-06-01T00:00:00Z,1986.4136986301369,519282000,349.99,0.49,17,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1986,7,1,0,0,0,1986-07-01T00:00:00Z,1986.495890410959,521874000,348.3,0.69,20,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1986,8,1,0,0,0,1986-08-01T00:00:00Z,1986.580821917808,524552400,346.19,0.64,18,19.536,-155.576,3421.0,3397.0,24.0,...
MLO,1986,9,1,0,0,0,1986-09-01T00:00:00Z,1986.6657534246576,527230800,345.39,0.66,17,19.536,-155.576,3421.0,3397.0,24.0,...
