FID,Volcano_Number,Volcano_Name,Eruption_Number,Activity_Type,ExplosivityIndexMax,ExplosivityIndexModifier,ActivityArea,ActivityUnit,StartEvidenceMethod,StartDateYearModifier,StartDateYear,StartDateYearUncertainty,StartDateDayModifier,StartDateMonth,StartDateDay,StartDateDayUncertainty,EndDateYearModifier,EndDateYear,EndDateYearUncertainty,EndDateDayModifier,EndDateMonth,EndDateDay,EndDateDayUncertainty,GeoLocation
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fec,273030,Mayon,16803,Confirmed Eruption,3.0,,,,Observations: Reported,,1968,,,4.0,21.0,,,1968.0,,,5.0,20.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6feb,273030,Mayon,16805,Confirmed Eruption,2.0,,,,Observations: Reported,,1978,,,3.0,7.0,,,1978.0,,?,9.0,16.0,15.0,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fea,273030,Mayon,16806,Confirmed Eruption,3.0,,,,Observations: Reported,,1984,,,9.0,9.0,,,1984.0,,,10.0,6.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fe9,273030,Mayon,16807,Confirmed Eruption,2.0,?,,,Observations: Reported,,1993,,,2.0,2.0,,,1993.0,,,4.0,4.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fe8,273030,Mayon,16808,Confirmed Eruption,3.0,,,,Observations: Reported,,1999,,,6.0,22.0,,,2000.0,,,3.0,19.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fe7,273030,Mayon,13606,Confirmed Eruption,2.0,,,,Observations: Reported,,1827,,,6.0,27.0,,,1828.0,,,2.0,28.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fe6,273030,Mayon,13607,Confirmed Eruption,3.0,,,,Observations: Reported,,1834,,,7.0,2.0,182.0,,1835.0,,,5.0,16.0,15.0,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fe5,273030,Mayon,13608,Confirmed Eruption,2.0,,,,Observations: Reported,,1839,,,7.0,2.0,182.0,,,,,,,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fe4,273030,Mayon,13609,Confirmed Eruption,3.0,,,,Observations: Reported,,1845,,,1.0,20.0,1.0,,1845.0,,,1.0,30.0,1.0,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fe3,273030,Mayon,13610,Confirmed Eruption,3.0,,,,Observations: Reported,,1846,,,5.0,11.0,,,1846.0,,,5.0,11.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fe2,273030,Mayon,13611,Confirmed Eruption,1.0,,,,Observations: Reported,,1851,,,5.0,26.0,,,1851.0,,,6.0,16.0,15.0,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fe1,273030,Mayon,13599,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,470,75.0,,0.0,0.0,,,,,,,,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fe0,273030,Mayon,13600,Confirmed Eruption,3.0,,,,Observations: Reported,,1616,,,2.0,19.0,,,1616.0,,,2.0,23.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fdf,273030,Mayon,13601,Confirmed Eruption,3.0,,,,Observations: Reported,,1766,,,7.0,20.0,,,1766.0,,,7.0,25.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fde,273030,Mayon,13603,Confirmed Eruption,2.0,,,,Observations: Reported,,1800,,,10.0,30.0,,,1800.0,,,10.0,31.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fdd,273030,Mayon,13604,Uncertain Eruption,2.0,,,,,,1811,,,10.0,5.0,,,1811.0,,,10.0,6.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fdc,273030,Mayon,13605,Confirmed Eruption,4.0,,,,Observations: Reported,,1814,,,2.0,1.0,,,1814.0,,>,2.0,15.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fdb,273030,Mayon,16800,Confirmed Eruption,1.0,,,,Observations: Reported,,1941,,,9.0,13.0,,,,,,,,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fda,273030,Mayon,16801,Confirmed Eruption,1.0,,,,Observations: Reported,,1943,,,7.0,2.0,182.0,,,,,,,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fd9,273030,Mayon,16802,Confirmed Eruption,2.0,,,,Observations: Reported,,1947,,,1.0,8.0,,,1947.0,,,2.0,16.0,15.0,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fd8,273030,Mayon,20798,Confirmed Eruption,2.0,,Summit crater,,Observations: Reported,,2013,,,5.0,7.0,,,2013.0,,,5.0,7.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fd7,273030,Mayon,22589,Confirmed Eruption,2.0,,,,Observations: Reported,,2024,,,5.0,30.0,,,2024.0,,,7.0,18.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fd6,273030,Mayon,22634,Confirmed Eruption,,,,,Observations: Reported,,2026,,,1.0,6.0,,>,2026.0,,,3.0,25.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fd5,273030,Mayon,16794,Confirmed Eruption,4.0,?,,,Observations: Reported,,1897,,<,5.0,23.0,,,1897.0,,,7.0,23.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fd4,273030,Mayon,16795,Confirmed Eruption,2.0,,,,Observations: Reported,,1900,,,3.0,1.0,,,1900.0,,,3.0,6.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fd3,273030,Mayon,16796,Confirmed Eruption,1.0,,,,Observations: Reported,,1902,,,7.0,2.0,182.0,,,,,,,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fd2,273030,Mayon,16797,Confirmed Eruption,3.0,,,,Observations: Reported,,1928,,?,1.0,16.0,15.0,,1928.0,,,8.0,26.0,5.0,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fd1,273030,Mayon,16798,Confirmed Eruption,2.0,,,,Observations: Reported,,1938,,,6.0,5.0,,,,,,,,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fd0,273030,Mayon,16799,Confirmed Eruption,1.0,,,,Observations: Reported,,1939,,,8.0,21.0,,,,,,,,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fcf,273030,Mayon,16788,Confirmed Eruption,1.0,,,,Observations: Reported,,1888,,,12.0,15.0,,,,,,,,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fce,273030,Mayon,16789,Confirmed Eruption,2.0,,,,Observations: Reported,,1890,,,9.0,10.0,,,1890.0,,,9.0,30.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fcd,273030,Mayon,16790,Confirmed Eruption,2.0,,,,Observations: Reported,,1891,,,10.0,3.0,,,1892.0,,,2.0,29.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fcc,273030,Mayon,16791,Confirmed Eruption,1.0,,,,Observations: Reported,,1893,,?,10.0,3.0,,,1893.0,,,10.0,31.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fcb,273030,Mayon,16792,Confirmed Eruption,2.0,,Summit and east flank,,Observations: Reported,,1895,,,7.0,20.0,,,1895.0,,,11.0,26.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fca,273030,Mayon,16793,Confirmed Eruption,2.0,,,,Observations: Reported,,1896,,,8.0,31.0,,,1896.0,,,9.0,27.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fc9,273030,Mayon,16782,Confirmed Eruption,2.0,,,,Observations: Reported,,1873,,,6.0,20.0,,,1873.0,,,7.0,22.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fc8,273030,Mayon,16783,Confirmed Eruption,1.0,,,,Observations: Reported,,1876,,,4.0,16.0,15.0,,,,,,,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fc7,273030,Mayon,16784,Confirmed Eruption,1.0,,,,Observations: Reported,,1876,,,11.0,26.0,,,1876.0,,,11.0,26.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fc6,273030,Mayon,16785,Confirmed Eruption,3.0,,Summit and south and SW flanks,,Observations: Reported,,1881,,,7.0,6.0,,,1882.0,,,8.0,16.0,15.0,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fc5,273030,Mayon,16786,Confirmed Eruption,2.0,,,,Observations: Reported,,1885,,,11.0,21.0,,,1885.0,,,12.0,2.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fc4,273030,Mayon,16787,Confirmed Eruption,3.0,,,,Observations: Reported,,1886,,,7.0,8.0,,,1887.0,,,3.0,10.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fc3,273030,Mayon,16776,Confirmed Eruption,1.0,,,,Observations: Reported,,1861,,,7.0,2.0,182.0,,,,,,,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fc2,273030,Mayon,16777,Confirmed Eruption,2.0,,,,Observations: Reported,,1862,,,7.0,2.0,182.0,,,,,,,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fc1,273030,Mayon,16778,Uncertain Eruption,,,,,,,1863,,,5.0,30.0,,,,,,,,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fc0,273030,Mayon,16779,Confirmed Eruption,2.0,,,,Observations: Reported,,1868,,,12.0,17.0,,,,,,,,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fbf,273030,Mayon,16780,Confirmed Eruption,3.0,,,,Observations: Reported,,1871,,,12.0,8.0,,,1872.0,,,1.0,16.0,15.0,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fbe,273030,Mayon,16781,Confirmed Eruption,1.0,,,,Observations: Reported,,1872,,,9.0,5.0,,,1872.0,,,9.0,9.0,,POINT (123.685 13.257)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fbd,273042,Isarog,20965,Confirmed Eruption,,,,,Isotopic: 14C (calibrated),,-3500,125.0,,,,,,,,,,,,POINT (123.38 13.658)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fbc,300590,Elovsky,19617,Confirmed Eruption,4.0,,NE side (Ozernovsky lava flow),,Correlation: Tephrochronology,,-7550,500.0,,0.0,0.0,,,,,,,,,POINT (160.53 57.55)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fbb,300650,Nylgimelkin,19618,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),?,-3550,,,0.0,0.0,,,,,,,,,POINT (160.65 57.97)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fba,300671,Spokoiny,19619,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),?,-3450,,,0.0,0.0,,,,,,,,,POINT (160.82 58.13)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fb9,300680,Ostry,19620,Confirmed Eruption,,,SW flank cinder cone,,Isotopic: 14C (uncalibrated),?,-2050,,,0.0,0.0,,,,,,,,,POINT (160.82 58.18)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fb8,300700,Severny,19621,Confirmed Eruption,,,WSW flank (Tobeltsen),,Isotopic: 14C (uncalibrated),?,-1550,,,0.0,0.0,,,,,,,,,POINT (160.87 58.28)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fb7,312200,Snowy Mountain,20247,Confirmed Eruption,,,NE Snowy Mountain,,Isotopic: 14C (calibrated),,1710,200.0,,0.0,0.0,,,,,,,,,POINT (-154.682 58.336)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fb6,312250,Kaguyak,20248,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-4060,150.0,,0.0,0.0,,,,,,,,,POINT (-154.0245 58.6113)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fb5,312250,Kaguyak,20249,Confirmed Eruption,5.0,,Kaguyak caldera,,Isotopic: 14C (uncalibrated),?,-3850,,,0.0,0.0,,,,,,,,,POINT (-154.0245 58.6113)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fb4,312260,Fourpeaked,20250,Confirmed Eruption,2.0,,Fissure trending N from summit,,Observations: Reported,,2006,,,9.0,17.0,,,2006.0,,,9.0,17.0,,POINT (-153.672 58.77)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fb3,341020,Barcena,10379,Confirmed Eruption,3.0,,South end of Isla San Benedicto,,Observations: Reported,,1952,,,8.0,1.0,,,1953.0,,,2.0,24.0,4.0,POINT (-110.82 19.3)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fb2,341030,Ceboruco,10380,Confirmed Eruption,6.0,,,Jala Pumice,Isotopic: 14C (uncalibrated),,930,200.0,,0.0,0.0,,,,,,,,,POINT (-104.508 21.125)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fb1,341030,Ceboruco,10381,Confirmed Eruption,,,,,Observations: Reported,,1542,,,0.0,0.0,,,,,,,,,POINT (-104.508 21.125)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fb0,341030,Ceboruco,10382,Confirmed Eruption,,,,,Observations: Reported,,1567,,,0.0,0.0,,,,,,,,,POINT (-104.508 21.125)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6faf,341030,Ceboruco,10383,Confirmed Eruption,3.0,,Upper west flank,,Observations: Reported,,1870,,,2.0,21.0,,,1875.0,,,7.0,2.0,182.0,POINT (-104.508 21.125)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fae,341040,Colima,22323,Confirmed Eruption,1.0,,,,Observations: Reported,,2019,,,5.0,11.0,,,2019.0,,,7.0,12.0,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fad,341040,Colima,10384,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-7690,500.0,,0.0,0.0,,,,,,,,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fac,341040,Colima,10385,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-7420,500.0,,0.0,0.0,,,,,,,,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fab,341040,Colima,10386,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-6320,200.0,,0.0,0.0,,,,,,,,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6faa,341040,Colima,10387,Confirmed Eruption,,,,Tephra unit P,Isotopic: 14C (calibrated),,-5880,200.0,,0.0,0.0,,,,,,,,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fa9,341040,Colima,10388,Confirmed Eruption,,,,,Isotopic: 14C (uncalibrated),,-4960,200.0,,0.0,0.0,,,,,,,,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fa8,341040,Colima,10475,Confirmed Eruption,3.0,,1994 crater,,Observations: Reported,,1997,,,11.0,22.0,,,2011.0,,,6.0,21.0,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fa7,341040,Colima,10470,Confirmed Eruption,1.0,,,,Observations: Reported,,1985,,,7.0,2.0,182.0,,1986.0,,,1.0,5.0,4.0,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fa6,341040,Colima,10471,Confirmed Eruption,1.0,,East side of summit lava dome,,Observations: Reported,,1987,,,7.0,2.0,,,1987.0,,,7.0,2.0,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fa5,341040,Colima,10472,Uncertain Eruption,2.0,?,,,,,1988,,,6.0,15.0,180.0,,,,,,,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fa4,341040,Colima,10473,Confirmed Eruption,2.0,,,,Observations: Reported,,1991,,,3.0,1.0,,,1991.0,,,10.0,16.0,15.0,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fa3,341040,Colima,10474,Confirmed Eruption,1.0,,West of 1987 explosion crater,,Observations: Reported,,1994,,,7.0,21.0,,,1994.0,,,7.0,21.0,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fa2,341040,Colima,20759,Confirmed Eruption,3.0,,Summit crater,,Observations: Reported,,2013,,,1.0,6.0,,,2017.0,,,3.0,7.0,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fa1,341040,Colima,10464,Uncertain Eruption,3.0,?,,,,,1941,,,4.0,15.0,,,,,,,,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6fa0,341040,Colima,10465,Confirmed Eruption,1.0,,,,Observations: Reported,,1957,,,5.0,14.0,,,1960.0,,,7.0,2.0,182.0,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f9f,341040,Colima,10466,Confirmed Eruption,1.0,,,,Observations: Reported,,1961,,,7.0,2.0,182.0,,1962.0,,,12.0,1.0,30.0,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f9e,341040,Colima,10467,Confirmed Eruption,1.0,,,,Observations: Reported,,1963,,,7.0,2.0,182.0,,1970.0,,,7.0,2.0,182.0,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f9d,341040,Colima,10468,Uncertain Eruption,1.0,,,,,,1973,,,1.0,30.0,,,,,,,,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f9c,341040,Colima,10469,Confirmed Eruption,2.0,,,,Observations: Reported,,1975,,?,12.0,11.0,,,1976.0,,,6.0,20.0,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f9b,341040,Colima,10457,Confirmed Eruption,1.0,?,,,Observations: Reported,,1904,,,7.0,2.0,182.0,,1906.0,,,7.0,2.0,182.0,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f9a,341040,Colima,10458,Confirmed Eruption,3.0,,,,Observations: Reported,,1908,,,12.0,18.0,,,1909.0,,,7.0,1.0,30.0,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f99,341040,Colima,10459,Confirmed Eruption,4.0,,,,Observations: Reported,,1913,,,1.0,17.0,,,1913.0,,,1.0,24.0,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f98,341040,Colima,10460,Confirmed Eruption,1.0,,,,Observations: Reported,,1977,,,12.0,16.0,15.0,,1982.0,,,6.0,16.0,15.0,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f97,341040,Colima,10461,Uncertain Eruption,1.0,?,,,,,1983,,,2.0,11.0,,,1983.0,,,2.0,15.0,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f96,341040,Colima,10463,Confirmed Eruption,1.0,?,,,Observations: Reported,,1926,4.0,,7.0,2.0,182.0,?,1931.0,,,7.0,2.0,182.0,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f95,341040,Colima,10451,Confirmed Eruption,0.0,,,,Observations: Reported,,1887,,,7.0,2.0,182.0,,,,,,,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f94,341040,Colima,10452,Confirmed Eruption,4.0,,,,Observations: Reported,,1889,,,8.0,9.0,,,1890.0,,,2.0,16.0,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f93,341040,Colima,10453,Confirmed Eruption,2.0,?,,,Observations: Reported,,1890,,,11.0,18.0,,,,,,,,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f92,341040,Colima,10454,Confirmed Eruption,2.0,,,,Observations: Reported,,1891,,,7.0,16.0,15.0,,1892.0,,,6.0,16.0,15.0,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f91,341040,Colima,10455,Confirmed Eruption,2.0,,,,Observations: Reported,,1893,,,12.0,4.0,,,1902.0,,,7.0,2.0,182.0,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f90,341040,Colima,10456,Confirmed Eruption,3.0,,,,Observations: Reported,,1903,,,2.0,15.0,,,1903.0,,,10.0,30.0,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f8f,341040,Colima,10445,Confirmed Eruption,1.0,,NE flank (El Volcancito),,Observations: Reported,,1874,,,6.0,12.0,,,,,,,,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f8e,341040,Colima,10446,Confirmed Eruption,1.0,,NE flank (El Volcancito),,Observations: Reported,,1875,,,7.0,2.0,182.0,,1878.0,,,7.0,2.0,182.0,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f8d,341040,Colima,10447,Confirmed Eruption,1.0,,Summit vent and SW flank,,Observations: Reported,,1879,,,12.0,23.0,,,1880.0,,,4.0,30.0,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f8c,341040,Colima,10448,Confirmed Eruption,2.0,,,,Observations: Reported,,1880,,,12.0,1.0,30.0,,1881.0,,,4.0,12.0,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f8b,341040,Colima,10449,Confirmed Eruption,1.0,,,,Observations: Reported,,1882,,,7.0,2.0,182.0,,1884.0,,,7.0,2.0,182.0,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f8a,341040,Colima,10450,Confirmed Eruption,3.0,?,,,Observations: Reported,,1885,,,12.0,26.0,,,1886.0,,,10.0,16.0,15.0,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f89,341040,Colima,10435,Confirmed Eruption,2.0,?,,,Observations: Reported,,1806,,,7.0,2.0,182.0,,1809.0,,,7.0,2.0,182.0,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f88,341040,Colima,10436,Confirmed Eruption,4.0,,,,Observations: Reported,,1818,,,2.0,15.0,,,1818.0,,?,2.0,16.0,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f87,341040,Colima,10437,Confirmed Eruption,1.0,,,,Observations: Reported,,1819,,,7.0,2.0,182.0,,,,,,,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f86,341040,Colima,10439,Confirmed Eruption,3.0,,NE flank (El Volcancito),,Observations: Reported,,1869,,,6.0,12.0,,,1869.0,,>,8.0,24.0,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f85,341040,Colima,10440,Confirmed Eruption,0.0,,NE flank (El Volcancito),,Observations: Reported,,1870,,,7.0,2.0,182.0,,1871.0,,,7.0,2.0,182.0,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f84,341040,Colima,10444,Confirmed Eruption,3.0,,El Volcancito and main crater,,Observations: Reported,,1872,,,2.0,26.0,,,1873.0,,,3.0,27.0,,POINT (-103.62 19.514)
Smithsonian_VOTW_Holocene_Eruptions.fid--1678905a_1a0571cc1c5_-6f83,341040,Colima,10428,Confirmed Eruption,3.0,,,,Observations: Reported,,1770,,,3.0,10.0,,,1770.0,,,3.0,12.0,,POINT (-103.62 19.514)
