site_code,year,month,day,hour,minute,second,datetime,time_decimal,midpoint_time,value,value_std_dev,nvalue,latitude,longitude,altitude,elevation,intake_height,qcflag
SPO,1983,12,1,0,0,0,1983-12-01T00:00:00Z,1983.9150684931508,440398800,342.26,0.09,26,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1984,1,1,0,0,0,1984-01-01T00:00:00Z,1984.0,443077200,342.39,0.14,29,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1984,2,1,0,0,0,1984-02-01T00:00:00Z,1984.084699453552,445755600,342.44,0.14,29,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1984,3,1,0,0,0,1984-03-01T00:00:00Z,1984.1639344262296,448261200,342.45,0.11,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1984,4,1,0,0,0,1984-04-01T00:00:00Z,1984.2486338797817,450939600,342.46,0.06,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1984,5,1,0,0,0,1984-05-01T00:00:00Z,1984.330601092896,453531600,342.57,0.05,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1984,6,1,0,0,0,1984-06-01T00:00:00Z,1984.415300546448,456210000,342.74,0.07,28,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1984,7,1,0,0,0,1984-07-01T00:00:00Z,1984.4972677595629,458802000,343.11,0.16,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1984,8,1,0,0,0,1984-08-01T00:00:00Z,1984.5819672131147,461480400,343.38,0.14,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1984,9,1,0,0,0,1984-09-01T00:00:00Z,1984.6666666666667,464158800,343.66,0.06,30,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1984,10,1,0,0,0,1984-10-01T00:00:00Z,1984.7486338797817,466750800,343.81,0.05,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1984,11,1,0,0,0,1984-11-01T00:00:00Z,1984.8333333333333,469429200,343.64,0.13,25,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1984,12,1,0,0,0,1984-12-01T00:00:00Z,1984.915300546448,472021200,343.42,0.1,14,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1985,1,1,0,0,0,1985-01-01T00:00:00Z,1985.0,474699600,343.31,0.1,19,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1985,2,1,0,0,0,1985-02-01T00:00:00Z,1985.0849315068492,477378000,343.13,0.12,28,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1985,3,1,0,0,0,1985-03-01T00:00:00Z,1985.1616438356164,479797200,343.02,0.09,31,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1985,4,1,0,0,0,1985-04-01T00:00:00Z,1985.2465753424656,482475600,343.17,0.13,27,-89.98,-24.8,2823.5,2810.0,13.5,...
SPO,1985,5,1,0,0,0,1985-05-01T00:00:00Z,1985.3287671232877,485067600,343.52,0.11,31,-89.98,-24.8,2823.5,2810.0,13.5,...
